TransactionId,CustomerId,Amount,TransactionStartTime,ProductCategory,ChannelId,CountryCode,FraudResult,Value
2057,104,190.91,2024-01-18 10:00:00,Clothing,IOS,1,0,190.91
2058,169,208.84,2024-01-20 21:00:00,Clothing,Pay Later,1,0,208.84
2059,125,174.23,2024-02-19 14:00:00,Groceries,Web,3,0,174.23
2060,167,73.28,2024-01-10 20:00:00,Clothing,Web,1,0,73.28
2061,118,191.94,2024-01-29 09:00:00,Books,IOS,1,1,191.94
2062,183,108.63,2024-01-13 14:00:00,Electronics,IOS,1,0,108.63
2063,196,91.45,2024-01-23 17:00:00,Books,Android,1,0,91.45
2064,119,130.83,2024-03-27 03:00:00,Electronics,Android,3,0,130.83
2065,111,129.83,2024-03-07 20:00:00,Clothing,Android,1,0,129.83
2066,146,124.75,2024-02-22 01:00:00,Clothing,IOS,1,0,124.75
2067,100,213.68,2024-03-08 00:00:00,Electronics,IOS,2,0,213.68
2068,189,250.59,2024-03-19 00:00:00,Electronics,IOS,3,0,250.59
2069,113,81.54,2024-03-10 06:00:00,Electronics,Web,1,0,81.54
2070,163,115.56,2024-01-19 11:00:00,Groceries,Pay Later,2,0,115.56
2071,137,157.14,2024-03-03 00:00:00,Electronics,IOS,1,0,157.14
2072,136,130.56,2024-02-08 18:00:00,Books,Web,3,0,130.56
2073,110,169.97,2024-01-26 11:00:00,Electronics,IOS,2,0,169.97
2074,199,195.8,2024-01-12 21:00:00,Books,Pay Later,2,0,195.8
2075,176,187.47,2024-03-17 13:00:00,Electronics,IOS,3,0,187.47
2076,102,180.49,2024-03-26 11:00:00,Electronics,Web,2,0,180.49
2077,132,232.95,2024-03-24 11:00:00,Electronics,IOS,2,0,232.95
2078,105,70.55,2024-02-07 09:00:00,Groceries,IOS,1,0,70.55
2079,149,224.01,2024-02-21 23:00:00,Clothing,IOS,2,0,224.01
2080,109,129.35,2024-02-03 06:00:00,Electronics,Android,3,0,129.35
2081,104,189.26,2024-02-10 11:00:00,Electronics,IOS,1,0,189.26
2082,122,98.52,2024-02-06 00:00:00,Electronics,Web,2,0,98.52
2083,109,104.58,2024-03-19 07:00:00,Clothing,Web,1,1,104.58
2084,143,183.11,2024-01-18 12:00:00,Electronics,Web,3,0,183.11
2085,101,53.56,2024-02-02 04:00:00,Groceries,IOS,2,0,53.56
2086,112,199.47,2024-03-22 15:00:00,Clothing,Pay Later,3,0,199.47
2087,139,213.0,2024-03-14 03:00:00,Groceries,Web,3,0,213.0
2088,101,158.89,2024-01-23 07:00:00,Clothing,Android,2,0,158.89
2089,183,157.09,2024-01-05 01:00:00,Electronics,Pay Later,2,0,157.09
2090,164,108.32,2024-01-24 16:00:00,Books,Web,1,0,108.32
2091,162,183.72,2024-03-11 16:00:00,Electronics,IOS,3,0,183.72
2092,172,167.38,2024-01-22 14:00:00,Clothing,Android,2,0,167.38
2093,116,103.92,2024-01-15 17:00:00,Groceries,Web,3,0,103.92
2094,108,130.43,2024-01-25 20:00:00,Electronics,Android,2,0,130.43
2095,174,142.03,2024-01-21 22:00:00,Electronics,Pay Later,3,0,142.03
2096,114,130.36,2024-03-06 16:00:00,Electronics,Web,1,0,130.36
2097,123,81.85,2024-02-01 20:00:00,Electronics,IOS,3,0,81.85
2098,137,184.95,2024-03-08 11:00:00,Electronics,Android,2,0,184.95
2099,134,137.82,2024-03-23 01:00:00,Electronics,Web,1,0,137.82
2100,193,150.77,2024-03-30 01:00:00,Electronics,Pay Later,1,0,150.77
2101,194,121.09,2024-01-14 14:00:00,Groceries,Pay Later,2,0,121.09
2102,148,173.76,2024-01-20 01:00:00,Clothing,Web,1,0,173.76
2103,168,159.93,2024-02-05 18:00:00,Clothing,Pay Later,3,0,159.93
2104,161,210.64,2024-01-09 06:00:00,Clothing,Android,3,0,210.64
2105,159,174.03,2024-01-30 12:00:00,Groceries,Android,2,0,174.03
2106,149,139.87,2024-03-03 11:00:00,Groceries,Android,3,0,139.87
2107,177,113.01,2024-02-04 12:00:00,Groceries,Android,2,0,113.01
2108,174,193.3,2024-03-19 13:00:00,Groceries,Pay Later,1,0,193.3
2109,108,135.87,2024-02-25 08:00:00,Electronics,Web,3,0,135.87
2110,133,141.41,2024-03-27 21:00:00,Clothing,Pay Later,2,0,141.41
2111,175,141.4,2024-02-05 20:00:00,Clothing,Pay Later,3,0,141.4
2112,198,129.92,2024-01-03 01:00:00,Clothing,Web,1,0,129.92
2113,134,142.27,2024-01-19 22:00:00,Clothing,Web,1,0,142.27
2114,100,246.31,2024-01-07 08:00:00,Electronics,IOS,3,0,246.31
2115,139,97.61,2024-03-16 13:00:00,Electronics,Android,1,0,97.61
2116,163,109.27,2024-02-15 14:00:00,Books,Web,2,0,109.27
2117,121,219.22,2024-03-07 14:00:00,Clothing,Pay Later,3,0,219.22
2118,159,131.26,2024-02-20 23:00:00,Electronics,Android,3,0,131.26
2119,163,127.47,2024-01-08 04:00:00,Electronics,Android,1,0,127.47
2120,192,201.74,2024-03-02 18:00:00,Clothing,Pay Later,2,0,201.74
2121,171,78.99,2024-03-03 03:00:00,Clothing,Web,3,0,78.99
2122,110,191.07,2024-03-18 15:00:00,Clothing,Android,3,0,191.07
2123,113,152.28,2024-03-24 23:00:00,Electronics,Android,1,0,152.28
2124,159,173.24,2024-01-06 22:00:00,Electronics,Android,1,0,173.24
2125,129,172.3,2024-02-26 05:00:00,Electronics,Android,2,0,172.3
2126,134,118.6,2024-03-19 02:00:00,Clothing,Android,2,0,118.6
2127,184,202.56,2024-03-15 02:00:00,Electronics,Pay Later,1,0,202.56
2128,136,122.49,2024-01-28 09:00:00,Electronics,Web,2,0,122.49
2129,104,170.44,2024-02-17 15:00:00,Clothing,Web,1,0,170.44
2130,182,211.89,2024-01-10 00:00:00,Groceries,Android,3,0,211.89
2131,177,218.95,2024-03-07 04:00:00,Electronics,Android,1,0,218.95
2132,125,136.64,2024-01-12 11:00:00,Groceries,Android,1,0,136.64
2133,161,173.16,2024-01-13 23:00:00,Books,Pay Later,1,0,173.16
2134,103,132.03,2024-02-13 15:00:00,Books,Pay Later,3,0,132.03
2135,188,275.19,2024-01-21 14:00:00,Groceries,IOS,2,0,275.19
2136,141,189.01,2024-03-16 18:00:00,Groceries,Android,2,0,189.01
2137,188,154.2,2024-01-21 18:00:00,Electronics,IOS,2,0,154.2
2138,117,165.63,2024-01-21 10:00:00,Clothing,IOS,1,0,165.63
2139,139,170.36,2024-01-06 08:00:00,Clothing,IOS,1,0,170.36
2140,171,171.84,2024-03-05 11:00:00,Clothing,Web,2,1,171.84
2141,138,138.0,2024-02-27 13:00:00,Clothing,IOS,3,0,138.0
2142,113,130.28,2024-01-06 00:00:00,Clothing,Android,3,0,130.28
2143,131,142.41,2024-03-26 01:00:00,Books,Pay Later,3,0,142.41
2144,150,93.02,2024-02-25 10:00:00,Electronics,Android,3,0,93.02
2145,137,185.91,2024-01-03 09:00:00,Electronics,Pay Later,1,0,185.91
2146,196,109.91,2024-03-02 05:00:00,Clothing,Web,2,0,109.91
2147,122,97.0,2024-01-06 19:00:00,Electronics,Web,3,0,97.0
2148,162,149.28,2024-01-21 01:00:00,Clothing,Android,1,0,149.28
2149,114,143.49,2024-03-30 23:00:00,Electronics,Web,1,0,143.49
2150,196,162.48,2024-01-10 22:00:00,Clothing,Pay Later,1,1,162.48
2151,124,121.59,2024-03-10 22:00:00,Clothing,Web,2,0,121.59
2152,116,130.37,2024-01-30 13:00:00,Electronics,IOS,1,0,130.37
2153,196,184.61,2024-02-06 22:00:00,Electronics,IOS,2,0,184.61
2154,165,181.56,2024-02-18 01:00:00,Electronics,Web,2,0,181.56
2155,177,179.48,2024-02-13 18:00:00,Electronics,Android,2,0,179.48
2156,152,151.7,2024-01-22 06:00:00,Clothing,IOS,2,0,151.7
2157,150,158.45,2024-01-21 15:00:00,Clothing,Pay Later,1,0,158.45
2158,138,161.52,2024-01-20 10:00:00,Electronics,Android,1,0,161.52
2159,150,117.2,2024-02-13 14:00:00,Clothing,Web,1,0,117.2
2160,169,223.7,2024-01-19 15:00:00,Electronics,Android,3,0,223.7
2161,105,216.58,2024-03-19 04:00:00,Groceries,Android,3,0,216.58
2162,166,189.71,2024-01-11 14:00:00,Electronics,Android,2,0,189.71
2163,106,128.71,2024-01-29 17:00:00,Groceries,Android,2,0,128.71
2164,150,176.96,2024-02-14 03:00:00,Clothing,Web,2,0,176.96
2165,171,198.92,2024-02-05 15:00:00,Clothing,Web,2,0,198.92
2166,141,88.84,2024-03-27 14:00:00,Groceries,IOS,2,0,88.84
2167,163,234.73,2024-02-13 02:00:00,Groceries,IOS,3,0,234.73
2168,114,63.03,2024-03-14 07:00:00,Books,Pay Later,2,0,63.03
2169,128,185.23,2024-03-26 13:00:00,Clothing,Pay Later,1,0,185.23
2170,132,222.66,2024-03-03 16:00:00,Electronics,IOS,2,0,222.66
2171,193,144.35,2024-03-25 18:00:00,Groceries,IOS,1,0,144.35
2172,126,142.48,2024-03-19 14:00:00,Electronics,Android,1,0,142.48
2173,135,183.38,2024-03-05 23:00:00,Groceries,IOS,1,0,183.38
2174,128,242.59,2024-02-24 22:00:00,Clothing,Pay Later,1,0,242.59
2175,137,135.95,2024-03-16 09:00:00,Books,IOS,2,0,135.95
2176,156,110.95,2024-02-11 19:00:00,Groceries,Android,2,0,110.95
2177,196,128.81,2024-01-11 21:00:00,Electronics,Pay Later,2,0,128.81
2178,126,72.37,2024-01-16 08:00:00,Clothing,Web,2,0,72.37
2179,154,194.89,2024-03-18 18:00:00,Electronics,IOS,2,0,194.89
2180,132,124.3,2024-01-31 08:00:00,Electronics,Web,3,0,124.3
2181,167,139.58,2024-02-22 06:00:00,Clothing,Pay Later,1,0,139.58
2182,185,195.48,2024-03-30 07:00:00,Electronics,IOS,1,0,195.48
2183,165,131.15,2024-01-24 07:00:00,Groceries,Web,3,0,131.15
2184,109,187.95,2024-03-23 14:00:00,Books,IOS,3,1,187.95
2185,104,98.1,2024-02-17 21:00:00,Clothing,Web,2,0,98.1
2186,173,197.94,2024-02-24 08:00:00,Electronics,Web,2,0,197.94
2187,196,167.1,2024-03-02 11:00:00,Groceries,Pay Later,1,0,167.1
2188,137,145.57,2024-02-17 03:00:00,Groceries,IOS,2,1,145.57
2189,112,156.54,2024-02-06 07:00:00,Groceries,Web,1,0,156.54
2190,130,85.66,2024-01-01 05:00:00,Clothing,IOS,2,0,85.66
2191,146,155.4,2024-02-16 03:00:00,Groceries,IOS,2,0,155.4
2192,199,142.92,2024-03-15 04:00:00,Electronics,Android,1,0,142.92
2193,187,87.03,2024-02-19 23:00:00,Books,Pay Later,3,0,87.03
2194,151,116.45,2024-02-16 17:00:00,Books,IOS,3,0,116.45
2195,155,143.54,2024-03-24 12:00:00,Groceries,IOS,2,0,143.54
2196,114,119.64,2024-01-05 00:00:00,Electronics,IOS,3,0,119.64
2197,128,29.39,2024-03-26 17:00:00,Groceries,Pay Later,2,0,29.39
2198,107,203.82,2024-02-15 04:00:00,Clothing,Pay Later,3,0,203.82
2199,104,142.9,2024-01-31 05:00:00,Clothing,IOS,3,0,142.9
2200,128,36.3,2024-02-25 15:00:00,Groceries,Pay Later,1,0,36.3
2201,146,256.75,2024-02-23 20:00:00,Electronics,Android,3,0,256.75
2202,167,212.07,2024-01-12 19:00:00,Electronics,Pay Later,2,0,212.07
2203,175,132.55,2024-03-22 01:00:00,Groceries,Android,1,0,132.55
2204,144,107.88,2024-02-22 22:00:00,Groceries,Android,3,0,107.88
2205,101,170.16,2024-01-27 16:00:00,Groceries,Android,1,0,170.16
2206,126,160.12,2024-01-17 15:00:00,Electronics,Web,3,0,160.12
2207,194,177.1,2024-01-21 17:00:00,Groceries,Pay Later,2,0,177.1
2208,135,108.02,2024-02-09 02:00:00,Electronics,IOS,2,0,108.02
2209,135,204.89,2024-01-17 17:00:00,Groceries,Android,1,0,204.89
2210,125,126.33,2024-03-30 22:00:00,Electronics,IOS,3,0,126.33
2211,142,184.04,2024-01-06 07:00:00,Groceries,Android,3,0,184.04
2212,126,110.15,2024-02-24 12:00:00,Clothing,IOS,1,0,110.15
2213,168,282.41,2024-03-12 18:00:00,Books,Web,1,0,282.41
2214,119,184.78,2024-01-29 22:00:00,Clothing,Android,2,0,184.78
2215,110,294.21,2024-02-01 09:00:00,Clothing,Web,1,0,294.21
2216,173,191.38,2024-02-18 00:00:00,Electronics,Web,3,0,191.38
2217,137,121.93,2024-01-29 12:00:00,Groceries,Pay Later,1,0,121.93
2218,105,191.47,2024-03-07 18:00:00,Clothing,IOS,2,0,191.47
2219,171,195.03,2024-01-11 21:00:00,Electronics,Android,1,0,195.03
2220,122,168.67,2024-03-22 02:00:00,Clothing,Web,3,0,168.67
2221,146,181.52,2024-01-06 02:00:00,Groceries,IOS,1,0,181.52
2222,189,188.09,2024-03-02 04:00:00,Electronics,Pay Later,1,0,188.09
2223,145,100.32,2024-01-09 18:00:00,Electronics,IOS,1,0,100.32
2224,111,96.76,2024-03-17 05:00:00,Clothing,IOS,2,0,96.76
2225,189,110.29,2024-02-12 20:00:00,Groceries,Pay Later,2,0,110.29
2226,112,156.38,2024-01-21 13:00:00,Electronics,Pay Later,2,0,156.38
2227,161,138.84,2024-03-10 05:00:00,Books,Pay Later,2,0,138.84
2228,181,101.22,2024-02-18 10:00:00,Books,Web,3,0,101.22
2229,188,188.77,2024-03-21 23:00:00,Electronics,IOS,3,0,188.77
2230,196,164.15,2024-02-08 06:00:00,Electronics,Pay Later,2,0,164.15
2231,159,158.45,2024-01-30 20:00:00,Groceries,IOS,2,0,158.45
2232,142,137.1,2024-01-01 07:00:00,Books,IOS,2,0,137.1
2233,175,131.09,2024-03-09 18:00:00,Groceries,Web,1,0,131.09
2234,199,107.93,2024-01-08 16:00:00,Clothing,IOS,3,1,107.93
2235,167,196.69,2024-01-19 11:00:00,Electronics,Web,1,0,196.69
2236,104,114.83,2024-02-28 22:00:00,Clothing,Pay Later,2,0,114.83
2237,136,160.47,2024-01-30 14:00:00,Clothing,Pay Later,3,0,160.47
2238,171,233.1,2024-02-05 22:00:00,Electronics,IOS,2,0,233.1
2239,191,133.39,2024-02-13 12:00:00,Clothing,Web,1,0,133.39
2240,130,198.04,2024-03-18 04:00:00,Electronics,Web,3,0,198.04
2241,108,178.44,2024-02-23 15:00:00,Clothing,Android,1,0,178.44
2242,150,165.57,2024-01-30 06:00:00,Electronics,Android,3,0,165.57
2243,128,171.52,2024-01-13 15:00:00,Electronics,Pay Later,2,0,171.52
2244,177,145.25,2024-02-13 06:00:00,Groceries,Pay Later,3,0,145.25
2245,139,151.74,2024-01-27 12:00:00,Electronics,Android,1,0,151.74
2246,140,122.59,2024-02-04 14:00:00,Clothing,Web,1,0,122.59
2247,185,152.07,2024-01-28 02:00:00,Electronics,IOS,1,0,152.07
2248,110,120.74,2024-01-07 17:00:00,Electronics,IOS,1,0,120.74
2249,122,200.28,2024-02-20 13:00:00,Electronics,Web,2,0,200.28
2250,100,65.03,2024-01-20 05:00:00,Electronics,Pay Later,1,0,65.03
2251,145,174.05,2024-03-01 07:00:00,Electronics,IOS,2,0,174.05
2252,120,166.83,2024-02-01 06:00:00,Groceries,Web,3,0,166.83
2253,189,162.3,2024-01-20 17:00:00,Electronics,IOS,1,0,162.3
2254,135,201.22,2024-02-19 14:00:00,Electronics,Web,3,0,201.22
2255,153,135.69,2024-02-21 21:00:00,Groceries,Android,3,0,135.69
2256,186,162.77,2024-01-22 20:00:00,Electronics,Android,2,0,162.77
2257,156,64.17,2024-03-25 01:00:00,Groceries,IOS,1,0,64.17
2258,100,129.23,2024-02-12 17:00:00,Electronics,IOS,2,0,129.23
2259,162,192.79,2024-01-23 12:00:00,Electronics,IOS,1,0,192.79
2260,153,83.04,2024-03-04 08:00:00,Clothing,IOS,3,0,83.04
2261,154,157.99,2024-01-09 16:00:00,Books,Android,2,0,157.99
2262,139,116.12,2024-01-07 08:00:00,Electronics,Android,1,0,116.12
2263,114,144.45,2024-02-23 00:00:00,Clothing,Web,3,0,144.45
2264,120,119.12,2024-01-02 03:00:00,Electronics,IOS,2,0,119.12
2265,146,87.64,2024-03-18 03:00:00,Electronics,Android,2,0,87.64
2266,172,169.3,2024-01-02 07:00:00,Books,Pay Later,2,0,169.3
2267,152,147.52,2024-03-04 13:00:00,Electronics,Web,2,0,147.52
2268,108,180.63,2024-01-20 09:00:00,Groceries,Web,3,0,180.63
2269,173,189.72,2024-02-18 07:00:00,Electronics,Web,3,0,189.72
2270,151,211.26,2024-03-03 13:00:00,Groceries,Pay Later,3,0,211.26
2271,156,156.67,2024-01-21 22:00:00,Clothing,Pay Later,3,0,156.67
2272,125,213.43,2024-02-01 07:00:00,Groceries,Pay Later,1,0,213.43
2273,140,101.21,2024-01-16 07:00:00,Electronics,Android,3,0,101.21
2274,134,195.45,2024-01-27 07:00:00,Groceries,Pay Later,2,0,195.45
2275,162,172.97,2024-01-18 02:00:00,Clothing,Web,2,0,172.97
2276,124,161.65,2024-02-21 14:00:00,Clothing,IOS,2,0,161.65
2277,189,172.24,2024-03-03 20:00:00,Groceries,Web,2,0,172.24
2278,174,101.96,2024-03-21 07:00:00,Clothing,Web,1,0,101.96
2279,137,90.16,2024-03-06 16:00:00,Groceries,Android,2,0,90.16
2280,101,235.49,2024-01-31 04:00:00,Electronics,Web,2,0,235.49
2281,106,141.56,2024-02-03 18:00:00,Clothing,Android,2,0,141.56
2282,181,140.85,2024-02-24 02:00:00,Groceries,Android,3,0,140.85
2283,190,94.88,2024-01-17 13:00:00,Electronics,IOS,3,0,94.88
2284,133,75.91,2024-03-18 13:00:00,Clothing,Web,1,0,75.91
2285,190,145.58,2024-02-07 02:00:00,Books,IOS,1,0,145.58
2286,116,132.92,2024-01-01 15:00:00,Clothing,IOS,1,0,132.92
2287,142,150.09,2024-01-29 03:00:00,Electronics,Web,2,0,150.09
2288,158,154.36,2024-03-01 00:00:00,Electronics,Web,1,0,154.36
2289,150,274.47,2024-01-17 17:00:00,Groceries,Pay Later,3,0,274.47
2290,153,133.07,2024-03-30 07:00:00,Books,Pay Later,3,1,133.07
2291,123,229.0,2024-02-03 17:00:00,Books,Android,3,0,229.0
2292,124,232.1,2024-02-28 15:00:00,Clothing,Web,2,0,232.1
2293,170,187.68,2024-01-10 07:00:00,Clothing,Android,2,0,187.68
2294,151,138.24,2024-03-16 21:00:00,Electronics,IOS,1,0,138.24
2295,169,81.93,2024-01-16 11:00:00,Electronics,IOS,1,0,81.93
2296,187,173.9,2024-03-15 19:00:00,Electronics,Pay Later,1,0,173.9
2297,132,200.94,2024-02-20 00:00:00,Electronics,Android,1,0,200.94
2298,148,237.38,2024-01-27 02:00:00,Groceries,Web,2,0,237.38
2299,128,102.5,2024-01-12 08:00:00,Groceries,Web,3,0,102.5
2300,162,137.82,2024-02-22 21:00:00,Clothing,Pay Later,2,0,137.82
2301,121,102.81,2024-02-06 00:00:00,Books,Pay Later,1,0,102.81
2302,125,118.33,2024-02-11 16:00:00,Books,Android,2,0,118.33
2303,127,183.22,2024-01-04 14:00:00,Clothing,Pay Later,3,0,183.22
2304,184,116.03,2024-02-20 07:00:00,Clothing,Pay Later,2,0,116.03
2305,148,108.79,2024-02-29 22:00:00,Electronics,Pay Later,3,0,108.79
2306,170,189.85,2024-03-19 06:00:00,Clothing,IOS,1,0,189.85
2307,180,172.54,2024-03-12 22:00:00,Electronics,Android,2,0,172.54
2308,183,167.5,2024-03-22 03:00:00,Electronics,Web,1,0,167.5
2309,148,117.36,2024-01-22 02:00:00,Books,Web,1,0,117.36
2310,119,214.65,2024-03-19 02:00:00,Electronics,Android,3,0,214.65
2311,185,150.72,2024-02-16 05:00:00,Electronics,Pay Later,3,0,150.72
2312,191,269.01,2024-02-02 13:00:00,Clothing,Pay Later,1,0,269.01
2313,162,158.06,2024-02-17 00:00:00,Clothing,Web,3,0,158.06
2314,160,33.33,2024-01-26 07:00:00,Electronics,IOS,3,0,33.33
2315,148,31.11,2024-02-19 15:00:00,Electronics,Android,1,1,31.11
2316,170,181.2,2024-02-07 09:00:00,Books,Pay Later,1,0,181.2
2317,100,215.02,2024-02-11 04:00:00,Electronics,IOS,3,0,215.02
2318,195,110.81,2024-01-26 11:00:00,Groceries,IOS,1,1,110.81
2319,112,255.05,2024-03-24 16:00:00,Clothing,Pay Later,1,0,255.05
2320,193,233.15,2024-01-14 13:00:00,Clothing,Android,3,0,233.15
2321,186,160.53,2024-02-04 11:00:00,Electronics,Android,2,0,160.53
2322,150,176.97,2024-03-22 11:00:00,Groceries,Web,2,0,176.97
2323,155,194.73,2024-03-06 01:00:00,Groceries,Web,1,0,194.73
2324,182,244.5,2024-02-28 16:00:00,Electronics,Android,3,0,244.5
2325,161,184.11,2024-01-10 17:00:00,Electronics,Pay Later,1,0,184.11
2326,131,159.4,2024-01-22 18:00:00,Electronics,Android,3,0,159.4
2327,129,183.62,2024-02-27 20:00:00,Groceries,Web,1,0,183.62
2328,128,176.87,2024-01-01 23:00:00,Clothing,Web,1,0,176.87
2329,148,196.22,2024-03-01 03:00:00,Electronics,Web,3,0,196.22
2330,144,71.5,2024-03-29 03:00:00,Electronics,Android,1,0,71.5
2331,192,165.79,2024-01-31 01:00:00,Clothing,Android,2,0,165.79
2332,129,173.02,2024-01-19 20:00:00,Groceries,Pay Later,2,0,173.02
2333,115,146.36,2024-03-16 09:00:00,Clothing,Web,3,0,146.36
2334,139,189.21,2024-01-22 22:00:00,Electronics,IOS,1,0,189.21
2335,118,246.06,2024-03-27 14:00:00,Electronics,IOS,2,0,246.06
2336,117,156.91,2024-01-26 02:00:00,Clothing,Pay Later,3,0,156.91
2337,100,184.59,2024-03-27 19:00:00,Electronics,Pay Later,3,0,184.59
2338,177,230.31,2024-02-09 06:00:00,Groceries,Web,3,0,230.31
2339,146,158.08,2024-03-12 17:00:00,Clothing,Android,2,0,158.08
2340,165,105.58,2024-02-10 05:00:00,Electronics,Android,2,0,105.58
2341,191,180.79,2024-01-27 03:00:00,Clothing,IOS,2,0,180.79
2342,193,39.92,2024-01-15 04:00:00,Groceries,Web,2,0,39.92
2343,137,35.08,2024-02-27 04:00:00,Clothing,IOS,1,0,35.08
2344,150,166.65,2024-03-13 06:00:00,Groceries,IOS,2,0,166.65
2345,162,32.75,2024-02-10 19:00:00,Clothing,Web,3,0,32.75
2346,103,84.24,2024-01-10 03:00:00,Groceries,Pay Later,1,0,84.24
2347,100,131.0,2024-01-24 13:00:00,Clothing,IOS,2,0,131.0
2348,107,113.93,2024-02-10 00:00:00,Electronics,Pay Later,1,0,113.93
2349,128,142.61,2024-01-17 12:00:00,Electronics,Android,3,0,142.61
2350,154,205.64,2024-01-24 06:00:00,Books,IOS,2,0,205.64
2351,102,161.92,2024-03-13 10:00:00,Books,Web,1,0,161.92
2352,131,108.03,2024-01-12 20:00:00,Groceries,Pay Later,2,0,108.03
2353,109,217.72,2024-01-03 14:00:00,Groceries,Android,1,0,217.72
2354,173,78.56,2024-03-25 09:00:00,Electronics,Android,1,0,78.56
2355,182,161.09,2024-02-02 13:00:00,Clothing,IOS,3,0,161.09
2356,133,73.0,2024-02-28 19:00:00,Books,Android,3,0,73.0
2357,196,162.62,2024-01-06 01:00:00,Groceries,Web,2,0,162.62
2358,186,134.07,2024-01-29 22:00:00,Electronics,IOS,2,0,134.07
2359,154,204.11,2024-02-09 00:00:00,Electronics,Android,1,0,204.11
2360,191,186.03,2024-03-01 03:00:00,Clothing,Web,3,0,186.03
2361,131,120.64,2024-03-08 04:00:00,Clothing,Pay Later,3,0,120.64
2362,149,111.05,2024-03-02 19:00:00,Electronics,Pay Later,1,0,111.05
2363,106,134.25,2024-02-10 22:00:00,Clothing,IOS,3,0,134.25
2364,192,243.78,2024-03-22 16:00:00,Electronics,Web,3,0,243.78
2365,107,230.95,2024-03-29 00:00:00,Groceries,Android,1,0,230.95
2366,164,101.59,2024-03-04 14:00:00,Groceries,IOS,2,0,101.59
2367,156,190.01,2024-03-03 01:00:00,Groceries,IOS,2,0,190.01
2368,166,63.43,2024-02-17 19:00:00,Groceries,Android,2,0,63.43
2369,187,127.63,2024-02-06 21:00:00,Clothing,Web,1,0,127.63
2370,186,103.62,2024-01-05 01:00:00,Groceries,Android,2,0,103.62
2371,158,203.46,2024-02-08 02:00:00,Clothing,Pay Later,1,0,203.46
2372,171,85.46,2024-03-21 23:00:00,Books,IOS,1,0,85.46
2373,153,171.47,2024-01-24 02:00:00,Electronics,Pay Later,3,0,171.47
2374,166,150.04,2024-03-11 23:00:00,Books,IOS,3,0,150.04
2375,150,141.23,2024-03-07 14:00:00,Electronics,Android,2,0,141.23
2376,196,233.58,2024-02-19 09:00:00,Electronics,Web,1,0,233.58
2377,191,237.98,2024-02-01 22:00:00,Clothing,Android,2,1,237.98
2378,107,142.78,2024-02-08 08:00:00,Clothing,Pay Later,2,0,142.78
2379,133,132.7,2024-01-14 03:00:00,Electronics,Web,3,0,132.7
2380,134,74.66,2024-03-04 19:00:00,Clothing,Web,2,0,74.66
2381,195,149.79,2024-01-28 13:00:00,Groceries,IOS,2,0,149.79
2382,187,247.67,2024-02-13 01:00:00,Electronics,Web,3,0,247.67
2383,177,143.56,2024-03-17 00:00:00,Clothing,IOS,2,0,143.56
2384,131,186.44,2024-02-08 08:00:00,Electronics,Web,2,0,186.44
2385,145,80.13,2024-01-28 16:00:00,Clothing,Web,1,0,80.13
2386,115,128.26,2024-03-27 12:00:00,Clothing,IOS,2,0,128.26
2387,167,173.12,2024-02-24 09:00:00,Electronics,Web,3,0,173.12
2388,136,155.29,2024-03-20 05:00:00,Books,Android,3,0,155.29
2389,153,191.23,2024-02-17 10:00:00,Clothing,Web,1,0,191.23
2390,184,119.87,2024-03-07 08:00:00,Groceries,Pay Later,3,0,119.87
2391,113,62.5,2024-03-19 12:00:00,Groceries,IOS,3,0,62.5
2392,194,206.1,2024-02-11 19:00:00,Groceries,IOS,3,0,206.1
2393,154,103.19,2024-03-21 06:00:00,Electronics,Android,2,0,103.19
2394,147,175.33,2024-01-28 05:00:00,Electronics,Pay Later,1,0,175.33
2395,181,172.54,2024-01-13 16:00:00,Clothing,Web,1,0,172.54
2396,106,66.81,2024-01-15 03:00:00,Groceries,Android,1,0,66.81
2397,173,202.46,2024-01-15 13:00:00,Electronics,Web,1,0,202.46
2398,106,121.67,2024-03-15 23:00:00,Books,Android,3,0,121.67
2399,132,152.75,2024-01-04 02:00:00,Electronics,IOS,2,0,152.75
2400,122,132.09,2024-02-21 09:00:00,Electronics,Pay Later,3,0,132.09
2401,184,231.13,2024-02-14 19:00:00,Electronics,IOS,3,0,231.13
2402,118,217.17,2024-01-29 20:00:00,Clothing,Android,3,0,217.17
2403,118,59.38,2024-01-29 22:00:00,Books,Web,3,0,59.38
2404,135,262.94,2024-02-26 17:00:00,Electronics,Pay Later,1,1,262.94
2405,128,116.08,2024-01-21 15:00:00,Clothing,Web,1,0,116.08
2406,159,255.12,2024-02-12 09:00:00,Electronics,IOS,2,0,255.12
2407,181,137.19,2024-03-16 18:00:00,Clothing,Web,3,0,137.19
2408,101,132.95,2024-02-02 17:00:00,Electronics,Android,1,0,132.95
2409,100,137.63,2024-03-18 21:00:00,Clothing,Pay Later,2,0,137.63
2410,146,129.96,2024-03-04 20:00:00,Clothing,Pay Later,3,0,129.96
2411,168,276.22,2024-01-01 16:00:00,Clothing,Pay Later,3,0,276.22
2412,119,146.18,2024-01-15 03:00:00,Electronics,Android,1,0,146.18
2413,110,134.89,2024-02-16 21:00:00,Electronics,Web,3,0,134.89
2414,101,153.85,2024-03-26 13:00:00,Clothing,Pay Later,3,0,153.85
2415,166,101.63,2024-02-23 00:00:00,Groceries,IOS,1,0,101.63
2416,186,229.86,2024-02-08 22:00:00,Books,IOS,2,0,229.86
