TransactionId,CustomerId,Amount,TransactionStartTime,ProductCategory,FraudResult,Value
TXN_772,CUST_77,66.21501575261652,2024-02-02 04:00:00,Food,0,66.21501575261652
TXN_773,CUST_92,-493.7425289735298,2024-02-02 05:00:00,Electronics,0,493.7425289735298
TXN_774,CUST_29,-438.1142983195248,2024-02-02 06:00:00,Clothing,0,438.1142983195248
TXN_775,CUST_13,35.36794118165119,2024-02-02 07:00:00,Food,0,35.36794118165119
TXN_776,CUST_46,66.0716464481651,2024-02-02 08:00:00,Electronics,0,66.0716464481651
TXN_777,CUST_35,251.4529444593436,2024-02-02 09:00:00,Electronics,0,251.4529444593436
TXN_778,CUST_6,-368.0346803760383,2024-02-02 10:00:00,Clothing,0,368.0346803760383
TXN_779,CUST_82,13.183083756778842,2024-02-02 11:00:00,Food,0,13.183083756778842
TXN_780,CUST_69,-305.5523555683114,2024-02-02 12:00:00,Electronics,0,305.5523555683114
TXN_781,CUST_47,-406.80388043730534,2024-02-02 13:00:00,Food,0,406.80388043730534
TXN_782,CUST_25,-89.5042059394454,2024-02-02 14:00:00,Clothing,0,89.5042059394454
TXN_783,CUST_66,-336.66335191094277,2024-02-02 15:00:00,Electronics,0,336.66335191094277
TXN_784,CUST_10,-278.2180218076814,2024-02-02 16:00:00,Food,0,278.2180218076814
TXN_785,CUST_56,-182.44542013049823,2024-02-02 17:00:00,Clothing,0,182.44542013049823
TXN_786,CUST_30,-240.61159925680374,2024-02-02 18:00:00,Clothing,0,240.61159925680374
TXN_787,CUST_5,-412.4087025940536,2024-02-02 19:00:00,Electronics,0,412.4087025940536
TXN_788,CUST_33,-410.08375514029774,2024-02-02 20:00:00,Food,0,410.08375514029774
TXN_789,CUST_65,-306.75058476583183,2024-02-02 21:00:00,Electronics,0,306.75058476583183
TXN_790,CUST_18,-449.440812040461,2024-02-02 22:00:00,Electronics,0,449.440812040461
TXN_791,CUST_96,126.45701967692708,2024-02-02 23:00:00,Food,0,126.45701967692708
TXN_792,CUST_49,-212.67328349109806,2024-02-03 00:00:00,Food,0,212.67328349109806
TXN_793,CUST_11,-220.254032230929,2024-02-03 01:00:00,Food,0,220.254032230929
TXN_794,CUST_85,-168.00170576223485,2024-02-03 02:00:00,Clothing,0,168.00170576223485
TXN_795,CUST_26,162.79627420972167,2024-02-03 03:00:00,Clothing,0,162.79627420972167
TXN_796,CUST_63,370.63388148349054,2024-02-03 04:00:00,Food,0,370.63388148349054
TXN_797,CUST_89,259.08693255563844,2024-02-03 05:00:00,Clothing,0,259.08693255563844
TXN_798,CUST_86,227.52923022509492,2024-02-03 06:00:00,Electronics,0,227.52923022509492
TXN_799,CUST_59,-15.60881439915073,2024-02-03 07:00:00,Food,0,15.60881439915073
TXN_800,CUST_27,193.8055569674118,2024-02-03 08:00:00,Electronics,0,193.8055569674118
TXN_801,CUST_49,52.76236803358313,2024-02-03 09:00:00,Food,0,52.76236803358313
TXN_802,CUST_77,-283.74947181347113,2024-02-03 10:00:00,Electronics,0,283.74947181347113
TXN_803,CUST_33,-291.4116322589493,2024-02-03 11:00:00,Food,0,291.4116322589493
TXN_804,CUST_98,-203.6079931247166,2024-02-03 12:00:00,Electronics,0,203.6079931247166
TXN_805,CUST_99,410.8026709698132,2024-02-03 13:00:00,Food,0,410.8026709698132
TXN_806,CUST_1,47.41484037972589,2024-02-03 14:00:00,Food,0,47.41484037972589
TXN_807,CUST_21,233.9053770018694,2024-02-03 15:00:00,Clothing,0,233.9053770018694
TXN_808,CUST_55,-153.4412401834524,2024-02-03 16:00:00,Electronics,0,153.4412401834524
TXN_809,CUST_6,-92.28422933477475,2024-02-03 17:00:00,Clothing,0,92.28422933477475
TXN_810,CUST_92,-374.4344213627486,2024-02-03 18:00:00,Electronics,0,374.4344213627486
TXN_811,CUST_81,-328.7050421783296,2024-02-03 19:00:00,Clothing,1,328.7050421783296
TXN_812,CUST_69,327.3565548261456,2024-02-03 20:00:00,Food,0,327.3565548261456
TXN_813,CUST_95,84.83863168888206,2024-02-03 21:00:00,Clothing,0,84.83863168888206
TXN_814,CUST_5,-162.46753411618107,2024-02-03 22:00:00,Clothing,0,162.46753411618107
TXN_815,CUST_3,302.851208995546,2024-02-03 23:00:00,Food,0,302.851208995546
TXN_816,CUST_53,-253.480094362017,2024-02-04 00:00:00,Clothing,0,253.480094362017
TXN_817,CUST_23,476.03269860020384,2024-02-04 01:00:00,Food,0,476.03269860020384
TXN_818,CUST_53,-155.18239225383024,2024-02-04 02:00:00,Electronics,0,155.18239225383024
TXN_819,CUST_37,-162.68904584877242,2024-02-04 03:00:00,Clothing,0,162.68904584877242
TXN_820,CUST_74,-188.0880944632948,2024-02-04 04:00:00,Food,0,188.0880944632948
TXN_821,CUST_74,-377.8884840757121,2024-02-04 05:00:00,Food,0,377.8884840757121
TXN_822,CUST_83,-388.86285266798757,2024-02-04 06:00:00,Clothing,0,388.86285266798757
TXN_823,CUST_17,148.10503453412343,2024-02-04 07:00:00,Electronics,0,148.10503453412343
TXN_824,CUST_85,375.118044558047,2024-02-04 08:00:00,Clothing,0,375.118044558047
TXN_825,CUST_78,290.5205102716735,2024-02-04 09:00:00,Food,0,290.5205102716735
TXN_826,CUST_73,-358.8924059786489,2024-02-04 10:00:00,Electronics,0,358.8924059786489
TXN_827,CUST_1,45.58212179206646,2024-02-04 11:00:00,Clothing,1,45.58212179206646
TXN_828,CUST_51,-394.40845402336,2024-02-04 12:00:00,Food,0,394.40845402336
TXN_829,CUST_45,-454.7053563869226,2024-02-04 13:00:00,Clothing,0,454.7053563869226
TXN_830,CUST_77,156.3858593847673,2024-02-04 14:00:00,Electronics,0,156.3858593847673
TXN_831,CUST_4,35.15233368035035,2024-02-04 15:00:00,Electronics,1,35.15233368035035
TXN_832,CUST_62,-417.9763147885292,2024-02-04 16:00:00,Electronics,1,417.9763147885292
TXN_833,CUST_65,-465.06075359401154,2024-02-04 17:00:00,Electronics,0,465.06075359401154
TXN_834,CUST_32,489.75641340933464,2024-02-04 18:00:00,Electronics,0,489.75641340933464
TXN_835,CUST_34,-469.9786678509281,2024-02-04 19:00:00,Clothing,0,469.9786678509281
TXN_836,CUST_92,-55.47174694984034,2024-02-04 20:00:00,Electronics,1,55.47174694984034
TXN_837,CUST_95,4.6190246076955646,2024-02-04 21:00:00,Electronics,0,4.6190246076955646
TXN_838,CUST_72,-382.71985219955496,2024-02-04 22:00:00,Food,0,382.71985219955496
TXN_839,CUST_39,-330.93822156028375,2024-02-04 23:00:00,Electronics,0,330.93822156028375
TXN_840,CUST_26,-148.19499358964748,2024-02-05 00:00:00,Food,0,148.19499358964748
TXN_841,CUST_34,261.6758762136626,2024-02-05 01:00:00,Food,0,261.6758762136626
TXN_842,CUST_54,7.082424060266703,2024-02-05 02:00:00,Food,0,7.082424060266703
TXN_843,CUST_3,137.90187455296154,2024-02-05 03:00:00,Clothing,1,137.90187455296154
TXN_844,CUST_50,485.17455509067474,2024-02-05 04:00:00,Clothing,0,485.17455509067474
TXN_845,CUST_12,268.00543531320966,2024-02-05 05:00:00,Food,0,268.00543531320966
TXN_846,CUST_65,-65.63850185878226,2024-02-05 06:00:00,Clothing,0,65.63850185878226
TXN_847,CUST_54,-53.55807820345126,2024-02-05 07:00:00,Electronics,0,53.55807820345126
TXN_848,CUST_5,118.77207704100499,2024-02-05 08:00:00,Clothing,0,118.77207704100499
TXN_849,CUST_94,165.36520841890433,2024-02-05 09:00:00,Electronics,0,165.36520841890433
TXN_850,CUST_94,0.710925836671322,2024-02-05 10:00:00,Electronics,0,0.710925836671322
TXN_851,CUST_57,144.8612228149799,2024-02-05 11:00:00,Clothing,0,144.8612228149799
TXN_852,CUST_17,-476.4675055859012,2024-02-05 12:00:00,Clothing,0,476.4675055859012
TXN_853,CUST_47,-70.37713610315586,2024-02-05 13:00:00,Food,1,70.37713610315586
TXN_854,CUST_23,-221.06192392652326,2024-02-05 14:00:00,Clothing,0,221.06192392652326
TXN_855,CUST_79,-370.8255547568896,2024-02-05 15:00:00,Clothing,0,370.8255547568896
TXN_856,CUST_85,-400.4534871912249,2024-02-05 16:00:00,Clothing,0,400.4534871912249
TXN_857,CUST_14,103.19216561466749,2024-02-05 17:00:00,Electronics,0,103.19216561466749
TXN_858,CUST_66,23.60054715261174,2024-02-05 18:00:00,Electronics,1,23.60054715261174
TXN_859,CUST_75,-246.41588300363082,2024-02-05 19:00:00,Electronics,0,246.41588300363082
TXN_860,CUST_51,-29.049941227485476,2024-02-05 20:00:00,Food,0,29.049941227485476
TXN_861,CUST_38,-7.767684817591714,2024-02-05 21:00:00,Food,0,7.767684817591714
TXN_862,CUST_64,-304.9910195613842,2024-02-05 22:00:00,Food,0,304.9910195613842
TXN_863,CUST_98,152.09306188165067,2024-02-05 23:00:00,Electronics,0,152.09306188165067
TXN_864,CUST_38,280.9193563860905,2024-02-06 00:00:00,Clothing,0,280.9193563860905
TXN_865,CUST_50,291.463540889519,2024-02-06 01:00:00,Food,0,291.463540889519
TXN_866,CUST_98,102.46983070345505,2024-02-06 02:00:00,Food,0,102.46983070345505
TXN_867,CUST_82,11.63858251901405,2024-02-06 03:00:00,Electronics,0,11.63858251901405
TXN_868,CUST_30,-438.9928569946051,2024-02-06 04:00:00,Food,0,438.9928569946051
TXN_869,CUST_79,-212.16870114839412,2024-02-06 05:00:00,Clothing,0,212.16870114839412
TXN_870,CUST_91,-406.7285532218301,2024-02-06 06:00:00,Electronics,1,406.7285532218301
TXN_871,CUST_51,463.8231608784737,2024-02-06 07:00:00,Electronics,0,463.8231608784737
TXN_872,CUST_63,-364.9198537742393,2024-02-06 08:00:00,Clothing,0,364.9198537742393
TXN_873,CUST_98,-348.22459014889796,2024-02-06 09:00:00,Clothing,0,348.22459014889796
TXN_874,CUST_52,389.5766183304921,2024-02-06 10:00:00,Clothing,0,389.5766183304921
TXN_875,CUST_38,443.92828347645786,2024-02-06 11:00:00,Food,0,443.92828347645786
TXN_876,CUST_97,265.8290392349098,2024-02-06 12:00:00,Clothing,0,265.8290392349098
TXN_877,CUST_88,-494.5950763273301,2024-02-06 13:00:00,Electronics,0,494.5950763273301
TXN_878,CUST_79,-498.65372904343633,2024-02-06 14:00:00,Clothing,0,498.65372904343633
TXN_879,CUST_30,-121.89923021254924,2024-02-06 15:00:00,Electronics,0,121.89923021254924
TXN_880,CUST_51,-356.6046299891075,2024-02-06 16:00:00,Electronics,0,356.6046299891075
TXN_881,CUST_81,-481.61385784840274,2024-02-06 17:00:00,Food,0,481.61385784840274
TXN_882,CUST_5,-35.9333105954953,2024-02-06 18:00:00,Clothing,0,35.9333105954953
TXN_883,CUST_29,443.0618974069715,2024-02-06 19:00:00,Food,0,443.0618974069715
TXN_884,CUST_4,-176.18042509756862,2024-02-06 20:00:00,Clothing,0,176.18042509756862
TXN_885,CUST_10,161.14067842869656,2024-02-06 21:00:00,Clothing,1,161.14067842869656
TXN_886,CUST_56,152.23535313244076,2024-02-06 22:00:00,Clothing,0,152.23535313244076
TXN_887,CUST_17,-248.91989633483226,2024-02-06 23:00:00,Clothing,0,248.91989633483226
TXN_888,CUST_74,150.4252488238643,2024-02-07 00:00:00,Clothing,0,150.4252488238643
TXN_889,CUST_17,-287.66602571310875,2024-02-07 01:00:00,Electronics,0,287.66602571310875
TXN_890,CUST_84,-377.99258642311094,2024-02-07 02:00:00,Electronics,0,377.99258642311094
TXN_891,CUST_88,201.38328555969008,2024-02-07 03:00:00,Clothing,0,201.38328555969008
TXN_892,CUST_69,-386.55918289608326,2024-02-07 04:00:00,Electronics,0,386.55918289608326
TXN_893,CUST_34,496.9092185893553,2024-02-07 05:00:00,Food,0,496.9092185893553
TXN_894,CUST_6,-316.5475988497707,2024-02-07 06:00:00,Food,0,316.5475988497707
TXN_895,CUST_53,94.1418627564575,2024-02-07 07:00:00,Food,0,94.1418627564575
TXN_896,CUST_66,-88.62542858741062,2024-02-07 08:00:00,Clothing,0,88.62542858741062
TXN_897,CUST_77,-373.6135775943329,2024-02-07 09:00:00,Clothing,0,373.6135775943329
TXN_898,CUST_43,-472.1560924225866,2024-02-07 10:00:00,Electronics,0,472.1560924225866
TXN_899,CUST_75,122.73228229283325,2024-02-07 11:00:00,Electronics,0,122.73228229283325
TXN_900,CUST_23,306.75756378912615,2024-02-07 12:00:00,Electronics,0,306.75756378912615
TXN_901,CUST_55,342.015661506744,2024-02-07 13:00:00,Food,0,342.015661506744
TXN_902,CUST_80,-17.286526923065537,2024-02-07 14:00:00,Food,0,17.286526923065537
TXN_903,CUST_95,277.4554671823855,2024-02-07 15:00:00,Food,0,277.4554671823855
TXN_904,CUST_75,172.84713348854473,2024-02-07 16:00:00,Food,0,172.84713348854473
TXN_905,CUST_16,224.25452749913325,2024-02-07 17:00:00,Electronics,0,224.25452749913325
TXN_906,CUST_8,-7.400994778185918,2024-02-07 18:00:00,Clothing,0,7.400994778185918
TXN_907,CUST_4,133.41174024212705,2024-02-07 19:00:00,Clothing,0,133.41174024212705
TXN_908,CUST_4,305.52591357605695,2024-02-07 20:00:00,Food,0,305.52591357605695
TXN_909,CUST_56,-102.11582444297693,2024-02-07 21:00:00,Clothing,0,102.11582444297693
TXN_910,CUST_25,305.9789008675838,2024-02-07 22:00:00,Clothing,0,305.9789008675838
TXN_911,CUST_67,92.01684278906282,2024-02-07 23:00:00,Clothing,0,92.01684278906282
TXN_912,CUST_96,-334.0989756292138,2024-02-08 00:00:00,Food,0,334.0989756292138
TXN_913,CUST_67,-475.3158427754154,2024-02-08 01:00:00,Electronics,0,475.3158427754154
TXN_914,CUST_27,-137.24639960084795,2024-02-08 02:00:00,Electronics,0,137.24639960084795
TXN_915,CUST_93,46.69632829633986,2024-02-08 03:00:00,Clothing,0,46.69632829633986
TXN_916,CUST_32,339.82035220348837,2024-02-08 04:00:00,Electronics,0,339.82035220348837
TXN_917,CUST_50,-372.5143198597538,2024-02-08 05:00:00,Electronics,0,372.5143198597538
TXN_918,CUST_61,300.2063476835791,2024-02-08 06:00:00,Food,1,300.2063476835791
TXN_919,CUST_51,363.0090460672269,2024-02-08 07:00:00,Food,0,363.0090460672269
TXN_920,CUST_19,-349.3125129991662,2024-02-08 08:00:00,Clothing,0,349.3125129991662
TXN_921,CUST_21,351.59431930421897,2024-02-08 09:00:00,Clothing,0,351.59431930421897
TXN_922,CUST_5,491.45356784279204,2024-02-08 10:00:00,Clothing,0,491.45356784279204
TXN_923,CUST_82,226.83883104823758,2024-02-08 11:00:00,Food,0,226.83883104823758
TXN_924,CUST_92,284.76968182498797,2024-02-08 12:00:00,Electronics,0,284.76968182498797
TXN_925,CUST_42,494.41526755887344,2024-02-08 13:00:00,Food,0,494.41526755887344
TXN_926,CUST_61,105.48125052594537,2024-02-08 14:00:00,Food,0,105.48125052594537
TXN_927,CUST_22,-192.1136179837506,2024-02-08 15:00:00,Electronics,0,192.1136179837506
TXN_928,CUST_21,337.5308340760556,2024-02-08 16:00:00,Electronics,1,337.5308340760556
TXN_929,CUST_70,114.48577751163123,2024-02-08 17:00:00,Clothing,0,114.48577751163123
TXN_930,CUST_1,81.19542372095657,2024-02-08 18:00:00,Electronics,1,81.19542372095657
TXN_931,CUST_5,-246.36444448596174,2024-02-08 19:00:00,Electronics,0,246.36444448596174
TXN_932,CUST_12,256.3342695828866,2024-02-08 20:00:00,Electronics,0,256.3342695828866
TXN_933,CUST_90,-418.33272413990375,2024-02-08 21:00:00,Electronics,0,418.33272413990375
TXN_934,CUST_46,424.2870707946612,2024-02-08 22:00:00,Clothing,1,424.2870707946612
TXN_935,CUST_34,-174.17653922951524,2024-02-08 23:00:00,Clothing,0,174.17653922951524
TXN_936,CUST_49,-372.22534721000955,2024-02-09 00:00:00,Electronics,0,372.22534721000955
TXN_937,CUST_78,-57.63346689758117,2024-02-09 01:00:00,Electronics,0,57.63346689758117
TXN_938,CUST_90,-457.53009074346687,2024-02-09 02:00:00,Clothing,0,457.53009074346687
TXN_939,CUST_45,184.62619426496633,2024-02-09 03:00:00,Clothing,0,184.62619426496633
TXN_940,CUST_27,402.70551044535614,2024-02-09 04:00:00,Electronics,1,402.70551044535614
TXN_941,CUST_73,337.2630071385088,2024-02-09 05:00:00,Food,0,337.2630071385088
TXN_942,CUST_26,-372.6305265521189,2024-02-09 06:00:00,Clothing,0,372.6305265521189
TXN_943,CUST_47,-373.7288628922681,2024-02-09 07:00:00,Clothing,0,373.7288628922681
TXN_944,CUST_86,313.4344823242641,2024-02-09 08:00:00,Clothing,0,313.4344823242641
TXN_945,CUST_56,424.25427460311596,2024-02-09 09:00:00,Electronics,0,424.25427460311596
TXN_946,CUST_94,-39.33017016651087,2024-02-09 10:00:00,Electronics,0,39.33017016651087
TXN_947,CUST_63,-1.028883086234032,2024-02-09 11:00:00,Clothing,0,1.028883086234032
TXN_948,CUST_48,-181.73795861427413,2024-02-09 12:00:00,Electronics,0,181.73795861427413
TXN_949,CUST_61,394.265118256414,2024-02-09 13:00:00,Electronics,0,394.265118256414
TXN_950,CUST_81,144.90290529235597,2024-02-09 14:00:00,Clothing,0,144.90290529235597
TXN_951,CUST_26,-211.7484228326315,2024-02-09 15:00:00,Electronics,0,211.7484228326315
TXN_952,CUST_36,-201.2171289457484,2024-02-09 16:00:00,Food,0,201.2171289457484
TXN_953,CUST_1,391.2000730636024,2024-02-09 17:00:00,Electronics,0,391.2000730636024
TXN_954,CUST_8,-486.3659760941785,2024-02-09 18:00:00,Electronics,0,486.3659760941785
TXN_955,CUST_99,-177.27342727336162,2024-02-09 19:00:00,Clothing,0,177.27342727336162
TXN_956,CUST_52,54.356681216369,2024-02-09 20:00:00,Clothing,0,54.356681216369
TXN_957,CUST_79,-351.7825379006754,2024-02-09 21:00:00,Food,0,351.7825379006754
TXN_958,CUST_47,-407.9012458004102,2024-02-09 22:00:00,Electronics,0,407.9012458004102
TXN_959,CUST_56,315.27633109056,2024-02-09 23:00:00,Food,0,315.27633109056
TXN_960,CUST_86,394.4043886485073,2024-02-10 00:00:00,Food,0,394.4043886485073
TXN_961,CUST_14,323.60642079818945,2024-02-10 01:00:00,Clothing,0,323.60642079818945
TXN_962,CUST_90,398.78788973734765,2024-02-10 02:00:00,Electronics,0,398.78788973734765
TXN_963,CUST_28,53.11197105837152,2024-02-10 03:00:00,Clothing,0,53.11197105837152
TXN_964,CUST_87,312.2581209903419,2024-02-10 04:00:00,Food,0,312.2581209903419
TXN_965,CUST_78,-115.95736160889959,2024-02-10 05:00:00,Food,0,115.95736160889959
TXN_966,CUST_88,166.26786147903852,2024-02-10 06:00:00,Clothing,0,166.26786147903852
TXN_967,CUST_2,488.83553138916443,2024-02-10 07:00:00,Clothing,0,488.83553138916443
TXN_968,CUST_26,-274.2722761608726,2024-02-10 08:00:00,Clothing,0,274.2722761608726
TXN_969,CUST_14,-110.10025370891941,2024-02-10 09:00:00,Clothing,0,110.10025370891941
TXN_970,CUST_59,-19.952622689914392,2024-02-10 10:00:00,Clothing,0,19.952622689914392
TXN_971,CUST_56,-361.98451297994825,2024-02-10 11:00:00,Food,0,361.98451297994825
TXN_972,CUST_7,-418.96138953494324,2024-02-10 12:00:00,Clothing,0,418.96138953494324
TXN_973,CUST_3,329.72286632162445,2024-02-10 13:00:00,Electronics,0,329.72286632162445
TXN_974,CUST_23,476.79437282758624,2024-02-10 14:00:00,Food,0,476.79437282758624
TXN_975,CUST_18,-95.27493617034133,2024-02-10 15:00:00,Food,0,95.27493617034133
TXN_976,CUST_38,-412.3501638053467,2024-02-10 16:00:00,Electronics,0,412.3501638053467
TXN_977,CUST_99,-434.1882393094235,2024-02-10 17:00:00,Electronics,0,434.1882393094235
TXN_978,CUST_15,391.31820636029863,2024-02-10 18:00:00,Food,0,391.31820636029863
TXN_979,CUST_64,-36.18575027232009,2024-02-10 19:00:00,Clothing,0,36.18575027232009
TXN_980,CUST_89,-179.9726834376081,2024-02-10 20:00:00,Food,0,179.9726834376081
TXN_981,CUST_28,-23.538728760600463,2024-02-10 21:00:00,Food,0,23.538728760600463
TXN_982,CUST_74,-181.69590530765265,2024-02-10 22:00:00,Electronics,0,181.69590530765265
TXN_983,CUST_39,-10.964224692380014,2024-02-10 23:00:00,Food,0,10.964224692380014
TXN_984,CUST_57,359.5563969179368,2024-02-11 00:00:00,Clothing,0,359.5563969179368
TXN_985,CUST_17,92.30137106209565,2024-02-11 01:00:00,Electronics,0,92.30137106209565
TXN_986,CUST_86,194.65377281017538,2024-02-11 02:00:00,Food,0,194.65377281017538
TXN_987,CUST_90,-135.32932376566345,2024-02-11 03:00:00,Food,0,135.32932376566345
TXN_988,CUST_44,238.50587851051876,2024-02-11 04:00:00,Clothing,0,238.50587851051876
TXN_989,CUST_25,166.61708487937233,2024-02-11 05:00:00,Food,0,166.61708487937233
TXN_990,CUST_17,-380.4380022479436,2024-02-11 06:00:00,Food,0,380.4380022479436
TXN_991,CUST_13,72.64285311558456,2024-02-11 07:00:00,Food,0,72.64285311558456
TXN_992,CUST_84,-243.25650369024197,2024-02-11 08:00:00,Food,0,243.25650369024197
TXN_993,CUST_25,304.0956696335928,2024-02-11 09:00:00,Clothing,1,304.0956696335928
TXN_994,CUST_68,-74.06229153306055,2024-02-11 10:00:00,Food,0,74.06229153306055
TXN_995,CUST_10,494.68416519648713,2024-02-11 11:00:00,Food,0,494.68416519648713
TXN_996,CUST_67,-407.4995620610362,2024-02-11 12:00:00,Food,0,407.4995620610362
TXN_997,CUST_18,280.3478627401586,2024-02-11 13:00:00,Electronics,0,280.3478627401586
TXN_998,CUST_100,173.7017335421565,2024-02-11 14:00:00,Clothing,0,173.7017335421565
TXN_999,CUST_86,267.49883059070544,2024-02-11 15:00:00,Electronics,0,267.49883059070544
TXN_1000,CUST_34,-192.4702045095437,2024-02-11 16:00:00,Electronics,0,192.4702045095437
TXN_1001,CUST_8,-7.945510617599382,2024-02-11 17:00:00,Clothing,0,7.945510617599382
TXN_1002,CUST_40,296.50851972370845,2024-02-11 18:00:00,Electronics,0,296.50851972370845
TXN_1003,CUST_83,-267.458668379145,2024-02-11 19:00:00,Electronics,0,267.458668379145
TXN_1004,CUST_42,-273.96680321134795,2024-02-11 20:00:00,Electronics,0,273.96680321134795
TXN_1005,CUST_41,51.050953294932356,2024-02-11 21:00:00,Clothing,0,51.050953294932356
TXN_1006,CUST_6,23.563579529855815,2024-02-11 22:00:00,Food,0,23.563579529855815
TXN_1007,CUST_52,-217.73752958706717,2024-02-11 23:00:00,Clothing,0,217.73752958706717
TXN_1008,CUST_26,-201.92434947517722,2024-02-12 00:00:00,Clothing,0,201.92434947517722
TXN_1009,CUST_64,-222.15483679343453,2024-02-12 01:00:00,Clothing,0,222.15483679343453
TXN_1010,CUST_98,271.51206199848764,2024-02-12 02:00:00,Electronics,0,271.51206199848764
TXN_1011,CUST_59,151.90086556246058,2024-02-12 03:00:00,Food,0,151.90086556246058
TXN_1012,CUST_56,332.41718341025273,2024-02-12 04:00:00,Clothing,0,332.41718341025273
TXN_1013,CUST_59,475.4730283140218,2024-02-12 05:00:00,Clothing,0,475.4730283140218
TXN_1014,CUST_70,-25.835703728013584,2024-02-12 06:00:00,Food,0,25.835703728013584
TXN_1015,CUST_33,-433.30611859455115,2024-02-12 07:00:00,Food,0,433.30611859455115
TXN_1016,CUST_53,-451.90768958796457,2024-02-12 08:00:00,Food,0,451.90768958796457
TXN_1017,CUST_22,-204.33496072838085,2024-02-12 09:00:00,Electronics,0,204.33496072838085
TXN_1018,CUST_21,432.5445893524509,2024-02-12 10:00:00,Food,0,432.5445893524509
TXN_1019,CUST_70,23.21305497087485,2024-02-12 11:00:00,Electronics,0,23.21305497087485
TXN_1020,CUST_70,-228.21348391987084,2024-02-12 12:00:00,Clothing,0,228.21348391987084
TXN_1021,CUST_4,-100.83320548898047,2024-02-12 13:00:00,Electronics,0,100.83320548898047
TXN_1022,CUST_94,98.59510740467078,2024-02-12 14:00:00,Food,0,98.59510740467078
TXN_1023,CUST_75,152.94965813784222,2024-02-12 15:00:00,Electronics,0,152.94965813784222
TXN_1024,CUST_62,-346.08049021709496,2024-02-12 16:00:00,Food,0,346.08049021709496
TXN_1025,CUST_62,477.03167654517597,2024-02-12 17:00:00,Electronics,0,477.03167654517597
TXN_1026,CUST_94,44.772226982788766,2024-02-12 18:00:00,Clothing,0,44.772226982788766
TXN_1027,CUST_95,-364.3116822077207,2024-02-12 19:00:00,Electronics,0,364.3116822077207
TXN_1028,CUST_24,393.6352533461337,2024-02-12 20:00:00,Clothing,0,393.6352533461337
TXN_1029,CUST_55,-425.3615689205712,2024-02-12 21:00:00,Food,0,425.3615689205712
TXN_1030,CUST_9,407.73543317751273,2024-02-12 22:00:00,Clothing,0,407.73543317751273
TXN_1031,CUST_3,496.5656562889824,2024-02-12 23:00:00,Food,0,496.5656562889824
TXN_1032,CUST_31,200.43179915650387,2024-02-13 00:00:00,Food,0,200.43179915650387
TXN_1033,CUST_40,270.4472210739898,2024-02-13 01:00:00,Clothing,0,270.4472210739898
TXN_1034,CUST_36,-162.69716353251363,2024-02-13 02:00:00,Clothing,0,162.69716353251363
TXN_1035,CUST_24,441.5768527339337,2024-02-13 03:00:00,Electronics,0,441.5768527339337
TXN_1036,CUST_95,29.713966108367686,2024-02-13 04:00:00,Electronics,0,29.713966108367686
TXN_1037,CUST_6,232.3884465975549,2024-02-13 05:00:00,Clothing,0,232.3884465975549
TXN_1038,CUST_66,424.10771591127946,2024-02-13 06:00:00,Clothing,0,424.10771591127946
TXN_1039,CUST_84,475.17997597550834,2024-02-13 07:00:00,Clothing,0,475.17997597550834
TXN_1040,CUST_92,333.2043565966743,2024-02-13 08:00:00,Clothing,0,333.2043565966743
TXN_1041,CUST_75,-196.98249301797,2024-02-13 09:00:00,Food,0,196.98249301797
TXN_1042,CUST_4,466.54751655208236,2024-02-13 10:00:00,Clothing,0,466.54751655208236
TXN_1043,CUST_79,128.11953124357183,2024-02-13 11:00:00,Clothing,0,128.11953124357183
TXN_1044,CUST_6,430.6424763519599,2024-02-13 12:00:00,Clothing,0,430.6424763519599
TXN_1045,CUST_94,176.10502581435185,2024-02-13 13:00:00,Clothing,0,176.10502581435185
TXN_1046,CUST_51,-192.76103815227953,2024-02-13 14:00:00,Food,0,192.76103815227953
TXN_1047,CUST_62,-129.97547585718405,2024-02-13 15:00:00,Electronics,0,129.97547585718405
TXN_1048,CUST_57,50.47177710294045,2024-02-13 16:00:00,Electronics,0,50.47177710294045
TXN_1049,CUST_66,290.01484155988203,2024-02-13 17:00:00,Electronics,0,290.01484155988203
TXN_1050,CUST_79,-182.0174486596651,2024-02-13 18:00:00,Electronics,0,182.0174486596651
TXN_1051,CUST_75,79.73116613419211,2024-02-13 19:00:00,Electronics,0,79.73116613419211
TXN_1052,CUST_8,-154.37500642359845,2024-02-13 20:00:00,Food,0,154.37500642359845
TXN_1053,CUST_26,315.7694046351072,2024-02-13 21:00:00,Electronics,0,315.7694046351072
TXN_1054,CUST_51,-33.27190623204956,2024-02-13 22:00:00,Food,0,33.27190623204956
TXN_1055,CUST_45,-423.27717314711475,2024-02-13 23:00:00,Food,0,423.27717314711475
TXN_1056,CUST_44,-333.94747851846364,2024-02-14 00:00:00,Electronics,0,333.94747851846364
TXN_1057,CUST_5,-438.8953323803677,2024-02-14 01:00:00,Electronics,0,438.8953323803677
TXN_1058,CUST_70,-0.6970539856747564,2024-02-14 02:00:00,Electronics,0,0.6970539856747564
TXN_1059,CUST_26,-393.66270265177286,2024-02-14 03:00:00,Clothing,0,393.66270265177286
TXN_1060,CUST_68,-385.8600306903679,2024-02-14 04:00:00,Food,0,385.8600306903679
TXN_1061,CUST_19,441.04826003837707,2024-02-14 05:00:00,Electronics,0,441.04826003837707
